name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Trey Burke,2014,1,0,23,6.6,71.0,Jump Shot,0,0.8
Trey Burke,2014,1,0,24,4.9,71.0,Jump Shot,0,1.1
Marvin Williams,2014,0,0,44,3.6,80.0,Jump Shot,3,2.3
Marvin Williams,2014,1,0,23,6.2,80.0,Jump Shot,0,0.7
Evan Fournier,2014,1,0,25,8.2,78.0,Jump Shot,0,0.6
Evan Fournier,2014,1,0,24,6.3,78.0,Jump Shot,0,0.9
Anthony Tolliver,2014,1,0,25,5.5,80.0,Jump Shot,0,0.9
Anthony Tolliver,2014,1,0,28,4.7,77.0,Jump Shot,0,0.9
Iman Shumpert,2014,1,0,24,6.4,77.0,Jump Shot,1,3.6
Paul George,2014,1,0,27,6.0,80.0,Jump Shot,0,0.7
Jeff Green,2014,1,0,23,8.3,78.0,Jump Shot,0,1.2
Marcus Thornton,2014,0,0,25,4.8,78.0,Jump Shot,0,0.8
Marcus Thornton,2014,1,0,27,7.8,81.0,Jump Shot,0,0.9
Courtney Lee,2014,1,0,23,13.2,82.0,Jump Shot,0,1.2
Courtney Lee,2014,1,0,24,5.0,75.0,Jump Shot,0,1.0
Courtney Lee,2014,0,0,24,6.5,78.0,Jump Shot,0,1.0
Mike Conley,2014,1,0,24,6.9,83.0,Jump Shot,8,7.5
Reggie Jackson,2014,1,0,24,3.5,73.0,Jump Shot,0,0.9
Reggie Jackson,2014,1,0,24,5.3,79.0,Jump Shot,0,1.2
Reggie Jackson,2014,0,0,74,16.2,81.0,Jump Shot,1,0.4
Reggie Jackson,2014,1,0,24,4.2,73.0,Jump Shot,0,0.8
Nick Young,2014,0,0,25,4.3,75.0,Jump Shot,0,1.3
Nick Young,2014,1,0,26,4.8,75.0,Jump Shot,0,1.0
Nick Young,2014,1,0,22,3.1,81.0,Jump Shot,0,0.9
CJ Miles,2014,0,0,23,3.8,76.0,Jump Shot,0,0.9
CJ Miles,2014,1,0,28,5.5,79.0,Jump Shot,0,0.8
Luol Deng,2014,1,0,25,6.1,79.0,Jump Shot,1,1.6
Luol Deng,2014,1,0,25,4.2,79.0,Jump Shot,1,1.3
Luol Deng,2014,1,0,22,3.1,79.0,Jump Shot,0,0.8
Luol Deng,2014,1,0,26,4.6,79.0,Jump Shot,5,4.1
Kyrie Irving,2014,1,0,25,6.6,76.0,Jump Shot,0,0.8
Corey Brewer,2014,1,0,23,10.8,84.0,Jump Shot,0,1.2
Jimmy Butler,2014,0,0,25,5.4,76.0,Jump Shot,0,2.0
Jameer Nelson,2014,1,0,25,8.0,83.0,Jump Shot,4,3.8
Mike Dunleavy,2014,1,0,28,5.7,79.0,Jump Shot,0,0.9
Kirk Hinrich,2014,1,0,24,6.5,79.0,Jump Shot,0,1.0
Mike Dunleavy,2014,1,0,27,10.9,81.0,Jump Shot,0,1.0
Jimmy Butler,2014,1,0,24,5.2,72.0,Jump Shot,0,0.8
Josh McRoberts,2014,1,0,27,4.3,78.0,Jump Shot,0,1.2
Anthony Tolliver,2014,1,0,24,5.8,80.0,Jump Shot,0,1.2
Kemba Walker,2014,0,0,25,5.9,85.0,Jump Shot,3,3.4
Josh McRoberts,2014,1,0,26,12.6,77.0,Jump Shot,0,1.0
Josh McRoberts,2014,0,0,26,6.1,80.0,Jump Shot,0,1.6
Bradley Beal,2014,1,0,25,3.9,76.0,Jump Shot,0,0.7
Bradley Beal,2014,1,0,23,4.0,76.0,Jump Shot,0,0.0
John Wall,2014,1,0,29,6.1,83.0,Jump Shot,13,11.1
Trevor Ariza,2014,1,0,25,5.5,81.0,Jump Shot,0,0.7
Trevor Ariza,2014,1,0,23,19.3,83.0,Jump Shot,0,1.0
Chris Bosh,2014,1,0,26,10.1,80.0,Jump Shot,0,0.8
Norris Cole,2014,0,0,26,4.4,76.0,Jump Shot,0,0.8
Norris Cole,2014,1,0,22,5.2,75.0,Jump Shot,0,0.8
Shane Battier,2014,1,0,24,8.0,83.0,Jump Shot,0,0.8
Jeff Green,2014,0,0,40,5.0,72.0,Jump Shot,0,1.1
Jeff Green,2014,1,0,24,3.7,80.0,Jump Shot,0,0.0
DeMar DeRozan,2014,1,0,25,3.3,75.0,Jump Shot,0,0.8
Kyle Lowry,2014,1,0,27,3.8,75.0,Jump Shot,1,0.8
Brandon Knight,2014,1,0,27,7.1,79.0,Jump Shot,0,0.8
Brandon Knight,2014,1,0,25,3.6,77.0,Jump Shot,0,0.8
Brandon Knight,2014,1,0,25,4.3,73.0,Jump Shot,0,0.8
Brandon Knight,2014,1,0,27,7.7,84.0,Jump Shot,0,0.9
Caron Butler,2014,0,0,26,2.8,79.0,Jump Shot,3,3.8
Courtney Lee,2014,1,0,23,5.7,79.0,Jump Shot,0,0.8
Mike Conley,2014,1,0,27,5.9,81.0,Jump Shot,0,0.8
Mike Conley,2014,0,0,27,8.0,74.0,Jump Shot,0,1.7
Mike Conley,2014,0,0,41,4.5,74.0,Jump Shot,1,0.3
James Johnson,2014,1,0,25,4.9,74.0,Jump Shot,0,0.8
Chase Budinger,2014,1,0,24,6.0,74.0,Jump Shot,0,0.9
Isaiah Thomas,2014,0,0,25,4.0,75.0,Jump Shot,0,1.4
Rudy Gay,2014,1,0,24,4.4,81.0,Jump Shot,6,5.8
Isaiah Thomas,2014,1,0,25,3.8,75.0,Jump Shot,13,8.0
Eric Gordon,2014,0,0,24,5.8,77.0,Jump Shot,0,1.2
Eric Gordon,2014,1,0,24,5.5,77.0,Jump Shot,3,6.7
Darius Miller,2014,0,0,23,8.3,75.0,Jump Shot,0,1.2
Eric Gordon,2014,1,0,24,5.6,75.0,Jump Shot,0,2.2
Brian Roberts,2014,1,0,25,7.1,75.0,Jump Shot,0,1.4
Eric Gordon,2014,1,0,24,6.2,77.0,Jump Shot,0,0.7
Eric Gordon,2014,0,0,33,8.5,77.0,Jump Shot,2,1.9
Chandler Parsons,2014,1,0,25,5.4,80.0,Jump Shot,0,0.6
Chandler Parsons,2014,1,0,24,4.6,78.0,Jump Shot,0,0.7
Jeremy Lin,2014,0,0,24,3.2,75.0,Jump Shot,0,3.7
Manu Ginobili,2014,1,0,24,5.0,78.0,Jump Shot,0,0.1
James Harden,2014,1,0,25,6.6,73.0,Jump Shot,0,0.9
James Harden,2014,1,0,26,4.0,75.0,Jump Shot,0,1.0
Kawhi Leonard,2014,1,0,24,5.1,79.0,Jump Shot,1,2.3
Manu Ginobili,2014,1,0,23,5.1,78.0,Jump Shot,0,0.9
Markieff Morris,2014,1,0,25,7.2,79.0,Jump Shot,0,0.8
Gerald Green,2014,1,0,24,8.8,82.0,Jump Shot,0,1.2
Gerald Green,2014,1,0,22,6.3,76.0,Jump Shot,0,0.0
Mo Williams,2014,1,0,24,4.6,75.0,Jump Shot,0,0.7
Mo Williams,2014,0,0,25,4.3,75.0,Jump Shot,2,2.6
Wesley Matthews,2014,1,0,24,8.7,81.0,Jump Shot,0,0.9
Damian Lillard,2014,1,0,24,8.5,75.0,Jump Shot,0,0.9
Damian Lillard,2014,1,0,25,9.7,74.0,Jump Shot,0,0.8
Luol Deng,2014,1,0,24,5.0,81.0,Jump Shot,0,0.7
Luol Deng,2014,1,0,24,4.9,81.0,Jump Shot,1,1.3
CJ Miles,2014,1,0,23,5.1,76.0,Jump Shot,0,0.7
Klay Thompson,2014,1,0,26,6.0,76.0,Jump Shot,0,0.7
Klay Thompson,2014,0,0,24,4.4,76.0,Jump Shot,0,0.6
Stephen Curry,2014,1,0,24,3.4,71.0,Jump Shot,11,9.2
Kelly Olynyk,2014,0,0,26,5.9,85.0,Jump Shot,2,2.3
Stephen Curry,2014,1,0,26,7.8,71.0,Jump Shot,16,15.4
Randy Foye,2014,1,0,26,3.3,75.0,Jump Shot,0,0.8
Randy Foye,2014,1,0,25,8.1,80.0,Jump Shot,0,1.0
Randy Foye,2014,1,0,26,5.6,75.0,Jump Shot,0,0.9
Evan Fournier,2014,1,0,42,13.7,80.0,Jump Shot,1,3.3
JJ Redick,2014,1,0,26,4.5,75.0,Jump Shot,0,1.0
JJ Redick,2014,1,0,24,3.9,75.0,Jump Shot,1,2.5
JJ Redick,2014,1,0,24,3.5,75.0,Jump Shot,0,0.0
JJ Redick,2014,0,0,26,4.9,78.0,Jump Shot,0,0.9
Jared Dudley,2014,1,0,27,8.8,78.0,Jump Shot,0,0.0
Matt Barnes,2014,1,0,27,9.2,84.0,Jump Shot,0,2.1
Jamal Crawford,2014,1,0,25,10.6,71.0,Jump Shot,0,1.0
JJ Redick,2014,1,0,27,4.1,75.0,Jump Shot,0,0.5
JJ Redick,2014,1,0,24,6.2,75.0,Jump Shot,0,0.9
Jared Dudley,2014,0,0,25,5.1,75.0,Jump Shot,0,0.8
Matt Barnes,2014,1,0,27,5.4,78.0,Jump Shot,0,0.8
Matt Barnes,2014,1,0,24,8.1,78.0,Jump Shot,0,0.8
Dirk Nowitzki,2014,1,0,26,4.0,81.0,Jump Shot,0,0.7
Dirk Nowitzki,2014,1,0,27,3.4,78.0,Jump Shot,0,0.9
Jose Calderon,2014,1,0,25,2.5,72.0,Jump Shot,0,1.2
Jose Calderon,2014,1,0,23,13.4,72.0,Jump Shot,1,2.3
Dirk Nowitzki,2014,1,0,29,7.9,83.0,Jump Shot,0,1.0
Dirk Nowitzki,2014,0,0,26,5.2,81.0,Jump Shot,0,0.7
Jose Calderon,2014,1,0,29,2.8,72.0,Jump Shot,1,1.0
Jose Calderon,2014,0,0,27,2.1,72.0,Jump Shot,0,1.1
Paul George,2014,1,0,23,5.6,73.0,Jump Shot,0,1.1
Carmelo Anthony,2014,1,0,24,5.9,81.0,Jump Shot,0,0.7
Carmelo Anthony,2014,1,0,26,7.4,86.0,Jump Shot,0,0.7
Iman Shumpert,2014,0,0,28,5.7,78.0,Jump Shot,0,1.2
Aaron Brooks,2014,1,0,24,6.6,82.0,Jump Shot,0,1.3
Aaron Brooks,2014,1,0,24,4.8,75.0,Jump Shot,0,1.0
James Harden,2014,1,0,25,4.5,78.0,Jump Shot,1,5.5
Chandler Parsons,2014,1,0,23,18.0,84.0,Jump Shot,0,0.6
Chandler Parsons,2014,1,0,24,6.3,82.0,Jump Shot,0,0.7
Chandler Parsons,2014,1,0,24,5.0,77.0,Jump Shot,0,0.9
Jeff Green,2014,1,0,25,7.8,81.0,Jump Shot,0,1.0
James Harden,2014,0,0,24,5.1,82.0,Jump Shot,5,5.5
Serge Ibaka,2014,1,0,24,8.3,84.0,Jump Shot,0,1.0
Carmelo Anthony,2014,1,0,24,11.5,75.0,Jump Shot,0,1.1
JR Smith,2014,1,0,25,3.7,77.0,Jump Shot,0,0.7
Carmelo Anthony,2014,1,0,26,6.6,79.0,Jump Shot,0,0.6
Carmelo Anthony,2014,0,0,22,13.2,79.0,Jump Shot,0,1.1
JR Smith,2014,0,0,44,1.6,77.0,Jump Shot,1,2.2
Victor Oladipo,2014,1,0,24,7.3,72.0,Jump Shot,0,0.8
Arron Afflalo,2014,1,0,25,5.2,78.0,Jump Shot,1,0.8
Arron Afflalo,2014,1,0,25,3.7,78.0,Jump Shot,0,1.0
Jameer Nelson,2014,1,0,25,4.7,72.0,Jump Shot,0,0.8
Tobias Harris,2014,0,0,39,3.8,78.0,Jump Shot,3,2.5
Josh McRoberts,2014,1,0,25,7.5,81.0,Jump Shot,0,1.0
Josh McRoberts,2014,1,0,25,8.1,80.0,Jump Shot,0,0.9
Josh McRoberts,2014,1,0,25,6.0,80.0,Jump Shot,0,1.2
Tony Wroten,2014,1,0,26,4.1,74.0,Jump Shot,0,2.0
Tony Wroten,2014,0,0,29,2.9,74.0,Jump Shot,18,15.2
Shane Battier,2014,1,0,24,6.8,78.0,Jump Shot,0,0.8
Norris Cole,2014,1,0,25,13.2,84.0,Jump Shot,0,0.9
Mario Chalmers,2014,1,0,25,2.9,77.0,Jump Shot,0,1.6
Shane Battier,2014,1,0,25,6.5,80.0,Jump Shot,0,1.0
Shane Battier,2014,1,0,23,6.1,80.0,Jump Shot,0,0.7
Mario Chalmers,2014,0,0,23,4.2,77.0,Jump Shot,0,0.7
Patrick Patterson,2014,1,0,24,5.6,80.0,Jump Shot,0,0.7
Kyle Lowry,2014,1,0,24,6.2,75.0,Jump Shot,0,0.7
Kyle Lowry,2014,1,0,24,2.5,75.0,Jump Shot,0,0.9
Kyle Lowry,2014,1,0,28,4.3,80.0,Jump Shot,5,5.0
Kevin Martin,2014,0,0,22,4.2,78.0,Jump Shot,0,1.0
Kevin Love,2014,1,0,23,7.1,81.0,Jump Shot,0,0.9
Corey Brewer,2014,0,0,23,9.1,81.0,Jump Shot,0,0.8
Bradley Beal,2014,1,0,25,12.1,81.0,Jump Shot,0,0.9
Kirk Hinrich,2014,0,0,25,5.3,83.0,Jump Shot,0,2.0
Jimmy Butler,2014,1,0,27,5.5,80.0,Jump Shot,0,0.9
Kirk Hinrich,2014,1,0,25,3.7,76.0,Jump Shot,1,1.0
Kirk Hinrich,2014,0,0,55,10.1,82.0,Jump Shot,0,0.0
Kirk Hinrich,2014,1,0,25,4.7,76.0,Jump Shot,7,5.7
Mike Dunleavy,2014,1,0,25,5.8,76.0,Jump Shot,1,2.0
Kelly Olynyk,2014,1,0,25,12.8,76.0,Jump Shot,0,1.0
Jeff Green,2014,1,0,25,1.8,83.0,Jump Shot,0,1.6
Avery Bradley,2014,1,0,23,6.0,77.0,Jump Shot,0,0.7
Kelly Olynyk,2014,0,0,26,7.4,83.0,Jump Shot,0,1.0
Charlie Villanueva,2014,1,0,24,4.2,79.0,Jump Shot,0,1.2
Brandon Jennings,2014,1,0,25,6.3,78.0,Jump Shot,0,1.1
Josh Smith,2014,0,0,24,6.0,80.0,Jump Shot,0,1.1
Marvin Williams,2014,1,0,22,13.7,73.0,Jump Shot,0,0.0
Marvin Williams,2014,1,0,25,6.2,83.0,Jump Shot,0,0.0
Trey Burke,2014,1,0,24,7.6,73.0,Jump Shot,0,1.2
Trey Burke,2014,0,0,26,3.7,73.0,Jump Shot,0,1.2
Randy Foye,2014,0,0,26,5.5,83.0,Jump Shot,0,0.7
Mike Conley,2014,1,0,25,7.8,75.0,Jump Shot,3,3.7
Isaiah Thomas,2014,1,0,24,9.4,73.0,Jump Shot,0,1.2
Marcus Thornton,2014,1,0,24,15.5,77.0,Jump Shot,0,0.7
Ben McLemore,2014,1,0,22,6.5,80.0,Jump Shot,0,0.9
Kawhi Leonard,2014,1,0,25,5.7,81.0,Jump Shot,0,1.2
Marco Belinelli,2014,1,0,25,5.1,76.0,Jump Shot,0,0.0
Manu Ginobili,2014,1,0,24,7.2,81.0,Jump Shot,0,0.0
Manu Ginobili,2014,1,0,25,3.2,75.0,Jump Shot,0,0.8
Wesley Matthews,2014,1,0,24,2.8,77.0,Jump Shot,0,1.2
Nicolas Batum,2014,1,0,25,13.9,80.0,Jump Shot,0,1.0
Wesley Matthews,2014,1,0,25,4.8,73.0,Jump Shot,0,0.8
Wesley Matthews,2014,1,0,24,6.1,77.0,Jump Shot,0,0.8
Randy Foye,2014,1,0,25,5.6,74.0,Jump Shot,0,1.0
Randy Foye,2014,1,0,26,6.4,75.0,Jump Shot,0,0.9
Randy Foye,2014,1,0,23,5.9,75.0,Jump Shot,0,0.9
Ty Lawson,2014,1,0,24,14.6,81.0,Jump Shot,0,1.1
CJ Miles,2014,1,0,23,4.5,76.0,Jump Shot,0,0.6
CJ Miles,2014,1,0,23,2.0,80.0,Jump Shot,0,0.8
Kyrie Irving,2014,1,0,25,3.9,71.0,Jump Shot,0,1.0
Dion Waiters,2014,1,0,22,3.2,76.0,Jump Shot,14,13.8
Josh Smith,2014,1,0,25,4.6,82.0,Jump Shot,5,6.8
Markieff Morris,2014,0,0,25,8.2,78.0,Jump Shot,1,1.1
Trevor Ariza,2014,0,0,59,5.1,79.0,Jump Shot,1,1.2
Dirk Nowitzki,2014,1,0,25,6.1,84.0,Jump Shot,0,0.8
Dirk Nowitzki,2014,1,0,25,8.1,84.0,Jump Shot,0,0.8
Vince Carter,2014,1,0,25,7.8,84.0,Jump Shot,2,2.2
Monta Ellis,2014,0,0,24,5.1,79.0,Jump Shot,4,5.6
Vince Carter,2014,1,0,24,6.6,84.0,Jump Shot,0,1.2
Jeremy Lamb,2014,1,0,22,21.7,84.0,Jump Shot,0,1.1
Kevin Martin,2014,1,0,25,4.3,76.0,Jump Shot,0,1.8
Jeremy Lamb,2014,0,0,24,2.7,77.0,Jump Shot,0,0.7
Kyle Lowry,2014,1,0,23,6.4,76.0,Jump Shot,0,0.9
Reggie Jackson,2014,1,0,24,3.5,78.0,Jump Shot,0,1.0
Stephen Curry,2014,1,0,24,5.8,78.0,Jump Shot,0,0.7
Klay Thompson,2014,1,0,24,4.6,82.0,Jump Shot,0,0.9
Jeff Green,2014,1,0,24,7.9,78.0,Jump Shot,0,0.8
Klay Thompson,2014,1,0,22,4.9,78.0,Jump Shot,0,0.5
Stephen Curry,2014,1,0,24,5.9,84.0,Jump Shot,9,8.6
Klay Thompson,2014,1,0,22,2.3,77.0,Jump Shot,0,0.8
Jordan Crawford,2014,1,0,27,6.3,77.0,Jump Shot,0,0.9
Stephen Curry,2014,1,0,22,7.6,82.0,Jump Shot,0,1.5
Klay Thompson,2014,1,0,24,8.9,77.0,Jump Shot,0,-0.1
Klay Thompson,2014,1,0,25,9.6,77.0,Jump Shot,0,0.7
Stephen Curry,2014,1,0,24,4.1,75.0,Jump Shot,9,6.8
Klay Thompson,2014,1,0,24,3.1,78.0,Jump Shot,1,1.5
Paul George,2014,1,0,26,8.0,75.0,Jump Shot,0,1.0
Paul George,2014,1,0,24,3.7,77.0,Jump Shot,5,4.6
Paul George,2014,1,0,24,7.1,81.0,Jump Shot,0,0.7
Jared Dudley,2014,1,0,23,7.8,80.0,Jump Shot,0,0.8
Jamal Crawford,2014,0,0,42,5.5,80.0,Jump Shot,0,1.9
Jared Dudley,2014,1,0,25,2.8,78.0,Jump Shot,0,0.7
Jamal Crawford,2014,1,0,26,1.8,75.0,Jump Shot,6,5.5
Bradley Beal,2014,1,0,24,4.4,81.0,Jump Shot,0,0.8
Trevor Ariza,2014,1,0,25,7.9,80.0,Jump Shot,0,0.9
Bradley Beal,2014,0,0,22,3.4,77.0,Jump Shot,0,0.8
John Wall,2014,1,0,25,6.7,83.0,Jump Shot,11,10.6
Brandon Jennings,2014,1,0,22,4.4,76.0,Jump Shot,1,1.0
Brandon Jennings,2014,0,0,25,10.1,75.0,Jump Shot,0,1.0
Josh Smith,2014,0,0,25,4.4,80.0,Jump Shot,0,0.9
Brandon Jennings,2014,1,0,26,10.3,76.0,Jump Shot,4,3.7
Anthony Tolliver,2014,1,0,22,5.3,81.0,Jump Shot,0,0.0
Norris Cole,2014,1,0,25,5.7,72.0,Jump Shot,0,0.8
LeBron James,2014,0,0,26,5.3,80.0,Jump Shot,0,4.2
Michael Beasley,2014,1,0,23,7.9,80.0,Jump Shot,0,0.9
Chris Bosh,2014,1,0,25,13.6,80.0,Jump Shot,0,1.0
Mike Dunleavy,2014,0,0,25,8.5,80.0,Jump Shot,0,0.9
Mike Dunleavy,2014,1,0,25,11.5,85.0,Jump Shot,0,0.8
James Anderson,2014,1,0,25,3.2,81.0,Jump Shot,0,0.0
Jeremy Lin,2014,1,0,24,15.2,83.0,Jump Shot,0,0.9
James Harden,2014,0,0,26,4.8,74.0,Jump Shot,0,1.5
Jeff Green,2014,1,0,25,3.6,78.0,Jump Shot,0,1.1
LeBron James,2014,0,0,27,5.7,82.0,Jump Shot,3,4.2
Rudy Gay,2014,0,0,25,5.5,82.0,Jump Shot,0,0.9
Brandon Knight,2014,1,0,25,5.7,82.0,Jump Shot,5,4.8
Ersan Ilyasova,2014,1,0,24,4.9,75.0,Jump Shot,0,0.8
Brandon Knight,2014,1,0,26,6.0,75.0,Jump Shot,2,3.7
Kevin Love,2014,1,0,24,5.7,80.0,Jump Shot,0,1.9
Kevin Love,2014,1,0,24,10.6,81.0,Jump Shot,0,1.0
Kevin Love,2014,0,0,24,7.8,80.0,Jump Shot,0,0.9
Kevin Martin,2014,1,0,24,3.4,75.0,Jump Shot,0,1.1
Trey Burke,2014,1,0,25,4.2,75.0,Jump Shot,0,0.8
Trey Burke,2014,0,0,41,3.7,75.0,Jump Shot,3,2.2
Trey Burke,2014,1,0,24,5.3,81.0,Jump Shot,0,0.9
Marvin Williams,2014,1,0,24,6.4,80.0,Jump Shot,0,0.8
Darius Miller,2014,1,0,25,5.8,78.0,Jump Shot,0,0.7
Eric Gordon,2014,0,0,25,6.0,78.0,Jump Shot,0,0.2
Klay Thompson,2014,1,0,25,1.9,73.0,Jump Shot,0,1.0
Klay Thompson,2014,0,0,25,5.6,80.0,Jump Shot,0,0.7
Stephen Curry,2014,0,0,25,3.6,73.0,Jump Shot,0,0.7
Jordan Crawford,2014,1,0,24,5.3,75.0,Jump Shot,0,0.8
Stephen Curry,2014,1,0,26,3.9,73.0,Jump Shot,7,8.1
Klay Thompson,2014,1,0,26,5.5,80.0,Jump Shot,0,0.8
Stephen Curry,2014,1,0,26,7.6,80.0,Jump Shot,7,8.1
Vince Carter,2014,1,0,24,4.9,76.0,Jump Shot,1,1.4
Dirk Nowitzki,2014,1,0,24,8.2,82.0,Jump Shot,0,0.9
Nicolas Batum,2014,1,0,24,8.6,78.0,Jump Shot,0,1.0
Wesley Matthews,2014,0,0,24,4.1,71.0,Jump Shot,0,0.7
CJ McCollum,2014,1,0,24,8.1,71.0,Jump Shot,0,0.8
Damian Lillard,2014,1,0,24,3.3,75.0,Jump Shot,8,7.9
Wesley Matthews,2014,1,0,23,3.2,84.0,Jump Shot,1,1.8
Wesley Matthews,2014,1,0,25,8.0,75.0,Jump Shot,0,0.8
Patrick Patterson,2014,1,0,22,10.7,83.0,Jump Shot,0,0.8
Patrick Patterson,2014,1,0,23,5.6,82.0,Jump Shot,0,0.8
Jeff Green,2014,1,0,24,7.2,81.0,Jump Shot,0,0.8
Norris Cole,2014,1,0,24,6.0,75.0,Jump Shot,0,1.1
Mario Chalmers,2014,1,0,23,15.1,84.0,Jump Shot,0,0.9
Kyle Lowry,2014,1,0,22,11.5,84.0,Jump Shot,0,2.0
Nick Young,2014,1,0,23,3.6,78.0,Jump Shot,0,0.9
Nick Young,2014,0,0,24,2.6,78.0,Jump Shot,1,5.4
Nick Young,2014,1,0,25,3.3,78.0,Jump Shot,0,0.8
Arron Afflalo,2014,1,0,24,4.3,80.0,Jump Shot,1,0.9
Jeff Green,2014,1,0,25,5.1,77.0,Jump Shot,0,0.8
Avery Bradley,2014,0,0,22,5.3,76.0,Jump Shot,0,0.9
Kevin Durant,2014,1,0,25,4.3,80.0,Jump Shot,6,6.6
Trevor Ariza,2014,1,0,25,12.4,78.0,Jump Shot,0,1.0
LeBron James,2014,0,0,24,4.4,78.0,Jump Shot,1,1.8
Isaiah Thomas,2014,1,0,23,9.7,75.0,Jump Shot,0,1.3
Isaiah Thomas,2014,1,0,24,7.2,78.0,Jump Shot,0,1.1
Isaiah Thomas,2014,1,0,25,6.1,82.0,Jump Shot,6,5.4
Isaiah Thomas,2014,1,0,29,3.5,75.0,Jump Shot,5,5.4
Ben McLemore,2014,1,0,24,16.8,83.0,Jump Shot,1,1.3
Brandon Knight,2014,1,0,24,5.2,75.0,Jump Shot,0,0.8
LeBron James,2014,0,0,34,3.7,75.0,Jump Shot,3,2.9
Brandon Knight,2014,1,0,25,7.7,75.0,Jump Shot,0,1.3
Gerald Green,2014,0,0,25,4.8,79.0,Jump Shot,0,0.8
Evan Fournier,2014,1,0,25,12.1,83.0,Jump Shot,6,7.9
Evan Fournier,2014,1,0,25,8.0,75.0,Jump Shot,0,0.8
Evan Fournier,2014,0,0,25,7.8,72.0,Jump Shot,0,0.8
Luol Deng,2014,1,0,23,17.3,75.0,Jump Shot,0,1.1
Kyrie Irving,2014,1,0,25,4.4,71.0,Jump Shot,7,6.8
Kyrie Irving,2014,0,0,28,4.0,71.0,Jump Shot,6,7.1
Luol Deng,2014,0,0,22,3.4,78.0,Jump Shot,0,0.8
Vince Carter,2014,0,0,24,5.5,81.0,Jump Shot,0,0.7
Jose Calderon,2014,1,0,27,5.2,74.0,Jump Shot,0,0.9
Josh Smith,2014,0,0,25,5.4,79.0,Jump Shot,0,0.8
Rodney Stuckey,2014,1,0,26,4.7,83.0,Jump Shot,0,1.3
Jamal Crawford,2014,1,0,26,4.4,80.0,Jump Shot,0,1.7
JJ Redick,2014,1,0,23,8.2,77.0,Jump Shot,1,0.8
JJ Redick,2014,1,0,25,4.2,77.0,Jump Shot,0,1.0
JJ Redick,2014,1,0,23,18.7,80.0,Jump Shot,0,1.0
Matt Barnes,2014,1,0,26,6.7,80.0,Jump Shot,0,0.0
Ramon Sessions,2014,1,0,25,8.6,78.0,Jump Shot,0,0.8
Josh McRoberts,2014,1,0,25,7.5,80.0,Jump Shot,0,0.8
Josh McRoberts,2014,1,0,25,6.8,81.0,Jump Shot,0,1.1
DeMar DeRozan,2014,1,0,24,3.3,77.0,Jump Shot,0,0.0
Kyle Lowry,2014,1,0,26,4.8,75.0,Jump Shot,0,0.8
Kyle Lowry,2014,0,0,28,1.8,78.0,Jump Shot,6,5.1
Trevor Ariza,2014,0,0,33,7.0,84.0,Jump Shot,1,1.6
Bradley Beal,2014,1,0,25,5.1,80.0,Jump Shot,2,1.2
John Wall,2014,0,0,27,5.4,80.0,Jump Shot,2,2.8
Iman Shumpert,2014,1,0,24,7.4,79.0,Jump Shot,0,1.6
JR Smith,2014,1,0,24,4.9,79.0,Jump Shot,0,1.0
Carmelo Anthony,2014,1,0,25,8.4,79.0,Jump Shot,1,3.6
Carmelo Anthony,2014,1,0,24,2.5,78.0,Jump Shot,0,0.8
Alan Anderson,2014,1,0,25,4.4,80.0,Jump Shot,0,0.8
Joe Johnson,2014,1,0,24,5.3,73.0,Jump Shot,0,0.8
Jason Terry,2014,1,0,25,9.6,75.0,Jump Shot,0,0.7
Paul Pierce,2014,1,0,24,6.2,80.0,Jump Shot,0,1.0
Joe Johnson,2014,1,0,25,4.8,73.0,Jump Shot,0,0.8
Alan Anderson,2014,1,0,22,16.3,77.0,Jump Shot,0,1.1
John Wall,2014,1,0,25,4.6,73.0,Jump Shot,0,1.9
Mike Conley,2014,0,0,22,6.6,73.0,Jump Shot,0,0.7
Courtney Lee,2014,1,0,23,3.6,75.0,Jump Shot,0,0.7
Courtney Lee,2014,1,0,24,6.9,75.0,Jump Shot,0,0.9
Brian Roberts,2014,1,0,25,5.3,73.0,Jump Shot,0,0.8
Brian Roberts,2014,1,0,25,2.5,73.0,Jump Shot,8,7.3
Eric Gordon,2014,1,0,25,5.1,77.0,Jump Shot,0,0.8
Austin Rivers,2014,1,0,25,5.4,73.0,Jump Shot,0,1.0
Brian Roberts,2014,1,0,26,5.5,73.0,Jump Shot,0,0.8
Pero Antic,2014,1,0,24,6.0,83.0,Jump Shot,0,1.4
Pero Antic,2014,1,0,25,6.7,74.0,Jump Shot,0,0.8
DeMarre Carroll,2014,1,0,25,5.7,81.0,Jump Shot,0,0.8
DeMarre Carroll,2014,1,0,24,18.3,81.0,Jump Shot,0,0.9
DeMarre Carroll,2014,0,0,23,5.1,81.0,Jump Shot,0,0.9
Shane Battier,2014,1,0,24,6.6,79.0,Jump Shot,0,0.9
Shane Battier,2014,1,0,22,7.9,79.0,Jump Shot,0,0.7
Mario Chalmers,2014,1,0,22,7.3,79.0,Jump Shot,0,0.8
Shane Battier,2014,1,0,23,4.7,79.0,Jump Shot,0,0.6
Mario Chalmers,2014,1,0,23,9.4,79.0,Jump Shot,0,1.1
LeBron James,2014,0,0,24,6.0,75.0,Jump Shot,15,16.6
Mario Chalmers,2014,0,0,23,5.3,75.0,Jump Shot,0,0.7
