name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Ty Lawson,2015,1,0,17,3.5,76.0,Step Back Jump shot,7,5.6
Reggie Jackson,2015,1,0,16,4.4,80.0,Step Back Jump shot,6,5.0
Arron Afflalo,2015,1,0,13,4.8,79.0,Step Back Jump shot,3,2.8
Jeremy Lin,2015,1,0,13,3.4,74.0,Step Back Jump shot,4,5.0
Luol Deng,2015,1,0,20,3.9,80.0,Step Back Jump shot,1,1.3
Chris Paul,2015,1,0,11,2.1,75.0,Step Back Jump shot,5,4.7
John Wall,2015,1,0,20,4.8,78.0,Step Back Jump shot,13,11.0
Dwyane Wade,2015,1,0,16,3.5,80.0,Step Back Jump shot,0,1.5
Brandon Jennings,2015,1,0,14,4.1,74.0,Step Back Jump shot,6,4.8
Arron Afflalo,2015,1,0,16,2.3,79.0,Step Back Jump shot,4,5.8
Goran Dragic,2015,1,0,18,3.1,82.0,Step Back Jump shot,6,5.6
James Harden,2015,0,0,20,4.6,82.0,Step Back Jump shot,7,7.7
Zach Randolph,2015,0,0,13,4.1,81.0,Step Back Jump shot,2,6.5
Zach Randolph,2015,0,0,18,3.8,80.0,Step Back Jump shot,3,6.6
Wilson Chandler,2015,0,0,19,3.6,77.0,Step Back Jump shot,9,8.7
Kemba Walker,2015,0,0,14,2.9,73.0,Step Back Jump shot,8,8.3
Kemba Walker,2015,1,0,16,5.1,81.0,Step Back Jump shot,25,21.3
Kemba Walker,2015,1,0,19,7.7,83.0,Step Back Jump shot,4,5.1
Gary Neal,2015,1,0,17,3.2,75.0,Step Back Jump shot,3,2.8
Markieff Morris,2015,1,0,12,3.0,81.0,Step Back Jump shot,2,4.5
Andre Iguodala,2015,1,0,17,3.3,79.0,Step Back Jump shot,2,1.8
Kemba Walker,2015,1,0,18,5.4,81.0,Step Back Jump shot,2,2.2
Andrew Wiggins,2015,1,0,18,4.6,81.0,Step Back Jump shot,1,2.1
Kemba Walker,2015,1,0,13,6.0,82.0,Step Back Jump shot,5,5.2
Gary Neal,2015,1,0,13,5.0,78.0,Step Back Jump shot,4,4.7
Gary Neal,2015,1,0,16,4.0,75.0,Step Back Jump shot,3,4.2
Gordon Hayward,2015,1,0,15,4.8,75.0,Step Back Jump shot,9,15.9
Jerryd Bayless,2015,1,0,19,5.6,80.0,Step Back Jump shot,4,4.1
Kyrie Irving,2015,1,0,13,5.6,83.0,Step Back Jump shot,7,6.0
Kemba Walker,2015,1,0,17,3.9,80.0,Step Back Jump shot,7,6.9
Lou Williams,2015,1,0,14,4.0,75.0,Step Back Jump shot,4,3.0
Lou Williams,2015,0,0,11,4.6,74.0,Step Back Jump shot,10,10.1
Kemba Walker,2015,1,0,16,4.4,73.0,Step Back Jump shot,1,4.3
Lou Williams,2015,1,0,18,5.2,81.0,Step Back Jump shot,6,6.0
Gordon Hayward,2015,1,0,20,7.1,75.0,Step Back Jump shot,2,2.8
Brian Roberts,2015,1,0,18,3.7,73.0,Step Back Jump shot,2,3.2
Lou Williams,2015,1,0,14,5.6,79.0,Step Back Jump shot,5,4.4
LaMarcus Aldridge,2015,1,0,15,5.6,83.0,Step Back Jump shot,2,4.1
Evan Turner,2015,1,0,13,3.4,84.0,Step Back Jump shot,1,1.4
James Harden,2015,1,0,14,1.7,72.0,Step Back Jump shot,8,8.4
James Harden,2015,1,0,16,2.7,80.0,Step Back Jump shot,4,6.6
Evan Turner,2015,1,0,11,3.3,78.0,Step Back Jump shot,4,3.9
DeMarcus Cousins,2015,1,0,10,4.8,84.0,Step Back Jump shot,1,1.7
Khris Middleton,2015,1,0,16,5.1,78.0,Step Back Jump shot,1,1.2
Jimmy Butler,2015,1,0,17,3.5,75.0,Step Back Jump shot,1,3.1
Jimmy Butler,2015,1,0,18,4.2,82.0,Step Back Jump shot,4,4.8
Monta Ellis,2015,0,0,20,4.2,79.0,Step Back Jump shot,9,9.7
Wilson Chandler,2015,1,0,14,3.6,78.0,Step Back Jump shot,6,7.9
Victor Oladipo,2015,1,0,16,3.6,78.0,Step Back Jump shot,2,2.9
James Harden,2015,1,0,19,5.1,76.0,Step Back Jump shot,18,15.6
Rodney Stuckey,2015,1,0,15,5.6,76.0,Step Back Jump shot,14,11.5
Courtney Lee,2015,1,0,15,3.1,75.0,Step Back Jump shot,1,1.9
Kyrie Irving,2015,1,0,14,8.6,84.0,Step Back Jump shot,5,7.7
Goran Dragic,2015,1,0,18,4.5,77.0,Step Back Jump shot,9,7.8
Eric Bledsoe,2015,0,0,22,1.7,75.0,Step Back Jump shot,0,2.3
Beno Udrih,2015,1,0,18,3.3,75.0,Step Back Jump shot,10,8.0
Rodney Stuckey,2015,1,0,19,3.6,79.0,Step Back Jump shot,5,3.4
Chris Paul,2015,1,0,16,2.7,73.0,Step Back Jump shot,9,5.8
Henry Sims,2015,1,0,14,8.9,83.0,Step Back Jump shot,0,0.8
LaMarcus Aldridge,2015,1,0,14,4.2,81.0,Step Back Jump shot,4,4.3
David West,2015,0,0,16,3.6,81.0,Step Back Jump shot,4,3.7
Chris Paul,2015,1,0,14,4.4,79.0,Step Back Jump shot,9,9.3
LaMarcus Aldridge,2015,1,0,12,3.9,80.0,Step Back Jump shot,2,3.1
Kyrie Irving,2015,1,0,11,3.5,74.0,Step Back Jump shot,16,13.8
Kyrie Irving,2015,0,0,13,5.3,83.0,Step Back Jump shot,6,6.5
Jared Sullinger,2015,1,0,17,5.1,84.0,Step Back Jump shot,0,4.6
Russell Westbrook,2015,0,0,16,3.8,78.0,Step Back Jump shot,5,3.5
Kawhi Leonard,2015,1,0,17,4.5,81.0,Step Back Jump shot,5,4.5
Kevin Durant,2015,1,0,14,2.7,79.0,Step Back Jump shot,0,4.1
LaMarcus Aldridge,2015,1,0,16,5.0,80.0,Step Back Jump shot,2,3.2
Brandon Jennings,2015,1,0,17,5.6,76.0,Step Back Jump shot,14,9.8
Chris Bosh,2015,1,0,12,2.9,78.0,Step Back Jump shot,4,6.9
Jrue Holiday,2015,1,0,18,5.0,81.0,Step Back Jump shot,8,7.2
Evan Turner,2015,1,0,14,3.2,79.0,Step Back Jump shot,22,23.9
Anthony Davis,2015,0,0,15,2.8,80.0,Step Back Jump shot,1,4.7
Kyle Lowry,2015,1,0,18,3.5,75.0,Step Back Jump shot,4,4.5
Tyreke Evans,2015,1,0,18,5.4,77.0,Step Back Jump shot,2,6.7
Goran Dragic,2015,1,0,15,3.5,82.0,Step Back Jump shot,4,3.0
Anthony Davis,2015,1,0,14,3.9,80.0,Step Back Jump shot,3,5.9
Stephen Curry,2015,0,0,14,6.9,84.0,Step Back Jump shot,3,4.3
Markieff Morris,2015,0,0,14,3.1,80.0,Step Back Jump shot,1,3.1
Kevin Durant,2015,1,0,13,3.1,79.0,Step Back Jump shot,1,2.3
Rudy Gay,2015,1,0,17,3.0,82.0,Step Back Jump shot,1,4.2
Dirk Nowitzki,2015,0,0,13,2.9,81.0,Step Back Jump shot,1,3.4
Reggie Jackson,2015,1,0,16,4.8,85.0,Step Back Jump shot,1,1.4
Ty Lawson,2015,0,0,13,9.7,82.0,Step Back Jump shot,3,2.7
Evan Fournier,2015,1,0,21,6.0,83.0,Step Back Jump shot,5,4.1
Ray McCallum,2015,1,0,20,5.7,75.0,Step Back Jump shot,7,6.5
James Harden,2015,0,0,17,4.6,75.0,Step Back Jump shot,8,5.8
Nate Robinson,2015,0,0,17,4.2,78.0,Step Back Jump shot,25,20.4
James Harden,2015,0,0,21,4.5,77.0,Step Back Jump shot,7,7.1
JR Smith,2015,1,0,20,3.0,74.0,Step Back Jump shot,2,4.7
JR Smith,2015,0,0,20,3.2,75.0,Step Back Jump shot,2,2.2
DeMarcus Cousins,2015,1,0,18,6.7,84.0,Step Back Jump shot,1,1.8
James Harden,2015,0,0,19,3.4,73.0,Step Back Jump shot,21,20.9
Stephen Curry,2015,1,0,18,3.3,83.0,Step Back Jump shot,3,5.0
James Harden,2015,0,0,16,4.5,82.0,Step Back Jump shot,4,7.9
Ty Lawson,2015,1,0,17,4.8,73.0,Step Back Jump shot,0,2.7
Ty Lawson,2015,1,0,21,3.7,73.0,Step Back Jump shot,11,9.1
Gordon Hayward,2015,1,0,19,4.5,79.0,Step Back Jump shot,19,17.7
Klay Thompson,2015,1,0,12,3.4,77.0,Step Back Jump shot,2,1.5
DeMar DeRozan,2015,1,0,12,3.8,79.0,Step Back Jump shot,3,2.9
James Harden,2015,1,0,17,7.0,83.0,Step Back Jump shot,17,14.3
DeMar DeRozan,2015,1,0,14,2.3,79.0,Step Back Jump shot,5,5.9
David West,2015,0,0,13,4.7,82.0,Step Back Jump shot,1,1.4
Rodney Stuckey,2015,0,0,17,3.8,75.0,Step Back Jump shot,3,6.8
Ray McCallum,2015,1,0,19,4.3,75.0,Step Back Jump shot,8,4.4
Nicolas Batum,2015,0,0,15,6.1,79.0,Step Back Jump shot,4,3.9
Russell Westbrook,2015,1,0,10,4.4,75.0,Step Back Jump shot,5,3.9
James Harden,2015,1,0,11,3.9,79.0,Step Back Jump shot,9,7.5
James Harden,2015,1,0,21,5.1,78.0,Step Back Jump shot,8,7.1
Chandler Parsons,2015,1,0,12,4.2,83.0,Step Back Jump shot,9,7.6
Eric Gordon,2015,0,0,18,4.1,81.0,Step Back Jump shot,9,7.0
Jason Smith,2015,1,0,16,4.1,83.0,Step Back Jump shot,2,2.6
Victor Oladipo,2015,1,0,19,2.3,71.0,Step Back Jump shot,15,14.9
Zach Randolph,2015,0,0,12,4.6,83.0,Step Back Jump shot,2,5.2
DeMar DeRozan,2015,1,0,14,3.3,80.0,Step Back Jump shot,4,2.8
Stephen Curry,2015,1,0,16,9.9,79.0,Step Back Jump shot,0,0.9
Damian Lillard,2015,0,0,15,4.9,77.0,Step Back Jump shot,15,15.8
Lou Williams,2015,0,0,17,2.0,78.0,Step Back Jump shot,4,6.1
Kelly Olynyk,2015,0,0,11,5.0,81.0,Step Back Jump shot,4,4.6
Rodney Stuckey,2015,1,0,14,6.7,76.0,Step Back Jump shot,10,9.6
Dwyane Wade,2015,0,0,19,3.2,78.0,Step Back Jump shot,3,3.2
Rodney Stuckey,2015,1,0,14,3.8,75.0,Step Back Jump shot,4,3.2
Isaiah Thomas,2015,0,0,17,3.9,78.0,Step Back Jump shot,3,3.0
James Harden,2015,0,0,16,3.2,77.0,Step Back Jump shot,2,3.6
Markieff Morris,2015,0,0,19,3.7,81.0,Step Back Jump shot,1,4.9
Luol Deng,2015,1,0,15,4.6,80.0,Step Back Jump shot,2,2.2
Paul Pierce,2015,0,0,18,2.2,78.0,Step Back Jump shot,2,2.7
Derrick Rose,2015,1,0,16,3.8,75.0,Step Back Jump shot,4,3.9
Goran Dragic,2015,0,0,11,3.7,74.0,Step Back Jump shot,3,2.6
LaMarcus Aldridge,2015,0,0,18,4.4,78.0,Step Back Jump shot,2,2.9
Klay Thompson,2015,1,0,10,2.2,74.0,Step Back Jump shot,2,2.7
Damian Lillard,2015,1,0,19,4.6,75.0,Step Back Jump shot,2,2.4
Monta Ellis,2015,0,0,12,2.7,75.0,Turnaround Bank shot,2,3.2
Dwyane Wade,2015,1,0,17,5.4,82.0,Turnaround Bank shot,1,5.4
Kevin Martin,2015,1,0,12,2.0,75.0,Turnaround Bank shot,5,7.3
Tim Duncan,2015,1,0,11,3.5,84.0,Turnaround Bank shot,3,4.7
Zach Randolph,2015,0,0,11,1.9,82.0,Turnaround Bank shot,5,7.7
Al Horford,2015,1,0,12,2.1,80.0,Turnaround Bank shot,3,9.2
Anthony Davis,2015,1,0,10,2.7,80.0,Turnaround Bank shot,1,3.2
Kevin Love,2015,0,0,14,4.4,81.0,Turnaround Bank shot,2,4.1
Kevin Durant,2015,1,0,15,5.7,82.0,Turnaround Bank shot,2,6.5
Kevin Garnett,2015,0,0,10,2.5,80.0,Turnaround Bank shot,1,1.6
Tim Duncan,2015,0,0,10,2.7,84.0,Turnaround Bank shot,2,5.6
Tim Duncan,2015,1,0,11,3.3,84.0,Turnaround Bank shot,3,6.2
Tim Duncan,2015,1,0,15,3.8,83.0,Turnaround Bank shot,3,5.7
Stephen Curry,2015,0,0,10,5.3,84.0,Turnaround Bank shot,3,2.8
Stephen Curry,2015,0,0,12,3.2,73.0,Turnaround Bank shot,0,0.6
Marc Gasol,2015,1,0,16,1.4,83.0,Turnaround Bank shot,0,1.1
Tim Duncan,2015,0,0,11,1.8,82.0,Turnaround Bank shot,1,3.6
Tim Duncan,2015,1,0,11,3.7,82.0,Turnaround Bank shot,2,2.7
Tim Duncan,2015,0,0,11,1.5,82.0,Turnaround Bank shot,6,7.7
LaMarcus Aldridge,2015,1,0,10,4.8,82.0,Turnaround Bank shot,4,4.8
Blake Griffin,2015,1,0,10,4.2,81.0,Turnaround Bank shot,3,9.3
DeMar DeRozan,2015,1,0,12,1.3,77.0,Turnaround Bank shot,4,3.8
Jimmy Butler,2015,1,0,10,1.6,75.0,Turnaround Bank shot,4,7.1
Joe Johnson,2015,0,0,12,1.4,78.0,Turnaround Bank shot,2,3.4
Stephen Curry,2015,1,0,18,3.1,74.0,Turnaround Bank shot,0,1.3
Brook Lopez,2015,0,0,12,2.9,81.0,Turnaround Bank shot,2,4.2
Anthony Davis,2015,1,0,10,3.9,84.0,Turnaround Bank shot,1,3.5
Kevin Martin,2015,1,0,13,2.2,75.0,Turnaround Bank shot,2,2.9
Blake Griffin,2015,0,0,15,3.2,80.0,Turnaround Bank shot,3,7.0
Blake Griffin,2015,0,0,11,5.4,81.0,Turnaround Bank shot,1,3.4
Tim Duncan,2015,1,0,13,4.0,83.0,Turnaround Bank shot,2,7.3
Tim Duncan,2015,0,0,11,2.8,83.0,Turnaround Bank shot,3,5.1
Zach Randolph,2015,0,0,11,2.1,80.0,Turnaround Bank shot,7,6.9
Tim Duncan,2015,0,0,12,2.0,82.0,Turnaround Bank shot,1,1.7
Markieff Morris,2015,0,0,16,1.8,77.0,Turnaround Bank shot,5,3.7
Jrue Holiday,2015,0,0,11,3.3,75.0,Turnaround Bank shot,3,6.1
Tim Duncan,2015,0,0,10,3.0,81.0,Turnaround Bank shot,1,2.5
Tim Duncan,2015,0,0,13,2.6,80.0,Turnaround Bank shot,3,6.8
David West,2015,0,0,13,5.6,85.0,Turnaround Fadeaway shot,0,1.2
Marcus Smart,2015,0,0,15,6.4,75.0,Turnaround Fadeaway shot,0,2.7
Al Horford,2015,0,0,10,4.1,83.0,Turnaround Fadeaway shot,0,1.0
Jeff Green,2015,0,0,12,3.9,80.0,Turnaround Fadeaway shot,2,3.5
Deron Williams,2015,0,0,17,2.9,75.0,Turnaround Fadeaway shot,0,1.0
Anthony Davis,2015,1,0,16,3.6,81.0,Turnaround Fadeaway shot,0,0.0
LaMarcus Aldridge,2015,0,0,11,3.7,81.0,Turnaround Fadeaway shot,2,3.9
Andrew Wiggins,2015,0,0,16,3.5,78.0,Turnaround Fadeaway shot,1,3.0
Dwyane Wade,2015,1,0,14,1.4,76.0,Turnaround Fadeaway shot,3,3.8
Chandler Parsons,2015,0,0,11,4.7,77.0,Turnaround Fadeaway shot,9,9.9
Klay Thompson,2015,0,0,21,2.3,79.0,Turnaround Fadeaway shot,0,1.8
Kris Humphries,2015,0,0,15,4.5,81.0,Turnaround Fadeaway shot,7,7.0
Kobe Bryant,2015,0,0,19,3.3,75.0,Turnaround Fadeaway shot,0,3.8
Andrew Wiggins,2015,0,0,13,1.4,79.0,Turnaround Fadeaway shot,1,1.7
Tim Duncan,2015,1,0,12,5.2,81.0,Turnaround Fadeaway shot,0,1.2
Paul Millsap,2015,0,0,10,4.4,79.0,Turnaround Fadeaway shot,5,7.2
Kobe Bryant,2015,0,0,11,2.2,75.0,Turnaround Fadeaway shot,11,14.1
Klay Thompson,2015,1,0,11,3.6,80.0,Turnaround Fadeaway shot,6,7.3
Goran Dragic,2015,0,0,11,3.5,80.0,Turnaround Fadeaway shot,3,4.6
LaMarcus Aldridge,2015,0,0,16,1.4,80.0,Turnaround Fadeaway shot,3,3.9
Kawhi Leonard,2015,0,0,14,3.2,74.0,Turnaround Fadeaway shot,6,4.2
LaMarcus Aldridge,2015,1,0,13,4.1,83.0,Turnaround Fadeaway shot,2,3.1
Danilo Gallinari,2015,0,0,14,4.3,78.0,Turnaround Fadeaway shot,5,4.8
Andrew Wiggins,2015,1,0,13,3.7,79.0,Turnaround Fadeaway shot,4,2.7
Deron Williams,2015,1,0,10,1.6,73.0,Turnaround Fadeaway shot,1,1.6
LaMarcus Aldridge,2015,0,0,17,3.3,80.0,Turnaround Fadeaway shot,2,4.8
Dwyane Wade,2015,0,0,15,2.9,75.0,Turnaround Fadeaway shot,1,2.3
Brook Lopez,2015,0,0,13,5.6,83.0,Turnaround Fadeaway shot,4,4.3
Jared Sullinger,2015,0,0,11,3.1,81.0,Turnaround Fadeaway shot,1,3.6
Nikola Vucevic,2015,1,0,15,1.4,84.0,Turnaround Fadeaway shot,1,2.0
Kobe Bryant,2015,0,0,10,2.1,78.0,Turnaround Fadeaway shot,4,6.8
Evan Turner,2015,1,0,14,3.7,75.0,Turnaround Fadeaway shot,3,4.1
Gerald Henderson,2015,1,0,10,1.7,75.0,Turnaround Fadeaway shot,6,3.6
DeMar DeRozan,2015,1,0,17,3.4,80.0,Turnaround Fadeaway shot,2,3.0
Kyle Lowry,2015,0,0,12,2.8,75.0,Turnaround Fadeaway shot,4,6.6
DeMar DeRozan,2015,0,0,11,3.2,77.0,Turnaround Fadeaway shot,3,4.2
Carmelo Anthony,2015,1,0,17,2.3,79.0,Turnaround Fadeaway shot,0,0.8
Khris Middleton,2015,1,0,14,2.5,72.0,Turnaround Fadeaway shot,3,4.6
Kyle Lowry,2015,1,0,14,5.1,75.0,Turnaround Fadeaway shot,0,0.5
Brook Lopez,2015,1,0,15,5.1,84.0,Turnaround Fadeaway shot,2,4.4
DeMar DeRozan,2015,0,0,12,2.4,74.0,Turnaround Fadeaway shot,1,2.2
Harrison Barnes,2015,0,0,13,3.4,79.0,Turnaround Fadeaway shot,2,4.4
JR Smith,2015,1,0,15,2.6,78.0,Turnaround Fadeaway shot,9,8.4
Brook Lopez,2015,0,0,17,2.3,81.0,Turnaround Fadeaway shot,1,4.8
Dirk Nowitzki,2015,0,0,12,2.2,78.0,Turnaround Fadeaway shot,2,4.7
Deron Williams,2015,1,0,10,3.0,80.0,Turnaround Fadeaway shot,16,14.5
DeMar DeRozan,2015,0,0,15,3.4,79.0,Turnaround Fadeaway shot,4,7.0
Kevin Love,2015,0,0,10,3.6,84.0,Turnaround Fadeaway shot,3,3.4
Serge Ibaka,2015,1,0,11,4.1,83.0,Turnaround Fadeaway shot,0,1.9
DeMar DeRozan,2015,0,0,16,2.4,78.0,Turnaround Fadeaway shot,2,5.6
Taj Gibson,2015,0,0,14,3.0,75.0,Turnaround Fadeaway shot,0,1.1
Paul Pierce,2015,1,0,17,3.6,80.0,Turnaround Fadeaway shot,2,5.4
Klay Thompson,2015,1,0,14,2.5,75.0,Turnaround Fadeaway shot,4,4.4
Klay Thompson,2015,1,0,16,3.5,76.0,Turnaround Fadeaway shot,2,4.1
Brook Lopez,2015,0,0,18,3.4,81.0,Turnaround Fadeaway shot,2,2.7
Jimmy Butler,2015,1,0,17,3.2,79.0,Turnaround Fadeaway shot,3,7.8
LaMarcus Aldridge,2015,0,0,12,2.6,84.0,Turnaround Fadeaway shot,1,4.8
Kevin Garnett,2015,0,0,11,3.0,78.0,Turnaround Fadeaway shot,0,0.9
Marc Gasol,2015,0,0,11,5.2,83.0,Turnaround Fadeaway shot,2,5.6
Gerald Henderson,2015,0,0,11,1.9,75.0,Turnaround Fadeaway shot,2,4.2
Anthony Davis,2015,1,0,10,3.7,84.0,Turnaround Fadeaway shot,2,4.3
Kobe Bryant,2015,0,0,16,3.1,80.0,Turnaround Fadeaway shot,4,3.4
Dirk Nowitzki,2015,1,0,12,3.2,77.0,Turnaround Fadeaway shot,2,3.2
Kobe Bryant,2015,0,0,12,3.5,77.0,Turnaround Fadeaway shot,1,2.9
Gordon Hayward,2015,1,0,10,7.3,78.0,Turnaround Fadeaway shot,4,5.9
Dirk Nowitzki,2015,0,0,12,3.3,79.0,Turnaround Fadeaway shot,5,5.2
Jeremy Lin,2015,1,0,21,9.2,73.0,Turnaround Fadeaway shot,3,5.6
Kyle Lowry,2015,0,0,15,3.0,75.0,Turnaround Fadeaway shot,3,6.0
Blake Griffin,2015,0,0,10,2.9,80.0,Turnaround Fadeaway shot,0,2.4
Stephen Curry,2015,0,0,17,13.0,82.0,Turnaround Fadeaway shot,0,4.1
Dirk Nowitzki,2015,1,0,10,2.4,77.0,Turnaround Fadeaway shot,1,4.9
Nene,2015,0,0,11,3.7,82.0,Turnaround Fadeaway shot,1,1.8
Kobe Bryant,2015,1,0,21,2.9,78.0,Turnaround Fadeaway shot,5,3.7
LaMarcus Aldridge,2015,1,0,13,4.6,81.0,Turnaround Fadeaway shot,3,5.8
Kevin Martin,2015,1,0,17,3.6,75.0,Turnaround Fadeaway shot,10,9.3
Kobe Bryant,2015,1,0,10,2.1,78.0,Turnaround Fadeaway shot,9,13.5
Channing Frye,2015,0,0,15,2.5,78.0,Turnaround Fadeaway shot,1,5.1
James Harden,2015,1,0,12,3.4,73.0,Turnaround Fadeaway shot,6,7.7
Marc Gasol,2015,0,0,15,4.2,84.0,Turnaround Fadeaway shot,3,3.3
Carmelo Anthony,2015,0,0,16,2.9,78.0,Turnaround Fadeaway shot,2,5.2
Arron Afflalo,2015,1,0,13,1.6,75.0,Turnaround Fadeaway shot,3,7.2
Kevin Garnett,2015,0,0,16,0.0,80.0,Turnaround Fadeaway shot,3,3.8
Paul Pierce,2015,1,0,13,4.0,80.0,Turnaround Fadeaway shot,4,2.2
DeMar DeRozan,2015,0,0,15,2.6,80.0,Turnaround Fadeaway shot,3,4.2
Nene,2015,1,0,11,3.9,80.0,Turnaround Fadeaway shot,2,3.0
Nick Young,2015,0,0,11,0.3,75.0,Turnaround Fadeaway shot,3,7.3
Chris Bosh,2015,1,0,11,2.5,84.0,Turnaround Fadeaway shot,3,7.7
Chris Bosh,2015,1,0,12,2.2,84.0,Turnaround Fadeaway shot,0,0.8
Kyle Lowry,2015,0,0,21,3.5,72.0,Turnaround Fadeaway shot,3,4.0
Arron Afflalo,2015,1,0,15,1.1,79.0,Turnaround Fadeaway shot,5,5.3
Anderson Varejao,2015,0,0,15,4.5,82.0,Turnaround Fadeaway shot,1,1.9
Marc Gasol,2015,1,0,10,4.1,81.0,Turnaround Fadeaway shot,0,1.0
Evan Turner,2015,1,0,14,3.0,79.0,Turnaround Fadeaway shot,2,4.0
Al Horford,2015,0,0,13,7.0,86.0,Turnaround Fadeaway shot,0,0.8
Kyle Lowry,2015,1,0,16,3.7,74.0,Turnaround Fadeaway shot,10,7.8
Kyle Lowry,2015,0,0,13,3.8,71.0,Turnaround Fadeaway shot,2,4.0
Dirk Nowitzki,2015,0,0,13,3.6,82.0,Turnaround Fadeaway shot,2,5.4
Lou Williams,2015,0,0,20,4.0,72.0,Turnaround Fadeaway shot,3,4.3
Nikola Vucevic,2015,0,0,15,3.0,81.0,Turnaround Fadeaway shot,3,4.2
Paul Pierce,2015,1,0,10,4.1,80.0,Turnaround Fadeaway shot,3,5.1
Kobe Bryant,2015,0,0,12,2.6,78.0,Turnaround Fadeaway shot,2,3.5
Jarrett Jack,2015,1,0,16,5.0,75.0,Turnaround Fadeaway shot,1,1.3
Nikola Vucevic,2015,0,0,14,3.1,82.0,Turnaround Fadeaway shot,0,1.6
Brook Lopez,2015,1,0,17,5.1,81.0,Turnaround Fadeaway shot,2,4.7
Gordon Hayward,2015,1,0,10,6.1,80.0,Turnaround Fadeaway shot,7,7.8
James Harden,2015,0,0,14,3.4,78.0,Turnaround Fadeaway shot,10,10.3
LaMarcus Aldridge,2015,1,0,11,6.2,78.0,Turnaround Fadeaway shot,0,0.8
Brook Lopez,2015,0,0,14,4.2,85.0,Turnaround Fadeaway shot,0,0.0
Kobe Bryant,2015,1,0,19,2.6,75.0,Turnaround Fadeaway shot,1,1.0
Henry Sims,2015,0,0,14,4.5,83.0,Turnaround Fadeaway shot,2,4.0
Kobe Bryant,2015,1,0,18,3.3,75.0,Turnaround Fadeaway shot,1,4.9
Kobe Bryant,2015,1,0,17,3.6,75.0,Turnaround Fadeaway shot,2,2.9
Markieff Morris,2015,1,0,14,3.9,78.0,Turnaround Fadeaway shot,1,4.7
Markieff Morris,2015,1,0,14,3.3,80.0,Turnaround Fadeaway shot,4,5.2
Derrick Favors,2015,0,0,13,5.3,84.0,Turnaround Fadeaway shot,0,4.2
James Harden,2015,1,0,11,3.4,79.0,Turnaround Fadeaway shot,15,14.2
Markieff Morris,2015,1,0,12,3.4,78.0,Turnaround Fadeaway shot,3,6.3
Rodney Stuckey,2015,0,0,14,3.8,75.0,Turnaround Fadeaway shot,8,9.6
Kobe Bryant,2015,0,0,12,2.4,80.0,Turnaround Fadeaway shot,1,2.3
Dwyane Wade,2015,0,0,11,3.2,76.0,Turnaround Fadeaway shot,4,2.5
Dirk Nowitzki,2015,1,0,14,2.8,82.0,Turnaround Fadeaway shot,2,4.0
LeBron James,2015,0,0,15,4.4,78.0,Turnaround Fadeaway shot,2,4.2
Kevin Durant,2015,1,0,13,1.5,79.0,Turnaround Fadeaway shot,2,3.9
Kobe Bryant,2015,1,0,14,3.8,75.0,Turnaround Fadeaway shot,1,2.8
Dirk Nowitzki,2015,0,0,12,3.3,79.0,Turnaround Fadeaway shot,1,3.4
Andrew Wiggins,2015,1,0,14,2.5,78.0,Turnaround Fadeaway shot,1,3.6
Jason Smith,2015,0,0,10,3.1,80.0,Turnaround Fadeaway shot,2,4.7
DeMar DeRozan,2015,1,0,18,3.4,84.0,Turnaround Fadeaway shot,0,0.2
Timofey Mozgov,2015,1,0,11,2.7,83.0,Turnaround Fadeaway shot,0,6.2
Kawhi Leonard,2015,1,0,11,4.2,80.0,Turnaround Fadeaway shot,1,5.3
Kyle Lowry,2015,0,0,12,3.6,73.0,Turnaround Fadeaway shot,1,6.7
Marc Gasol,2015,0,0,10,5.5,83.0,Turnaround Fadeaway shot,2,6.4
James Harden,2015,0,0,13,4.4,78.0,Turnaround Fadeaway shot,8,10.5
Deron Williams,2015,1,0,11,3.5,79.0,Turnaround Fadeaway shot,6,5.3
LaMarcus Aldridge,2015,1,0,11,3.7,84.0,Turnaround Fadeaway shot,3,3.3
Kawhi Leonard,2015,1,0,13,3.2,80.0,Turnaround Fadeaway shot,0,4.6
Brook Lopez,2015,0,0,14,3.0,83.0,Turnaround Fadeaway shot,0,3.2
Monta Ellis,2015,1,0,14,5.9,78.0,Turnaround Fadeaway shot,8,6.6
DeMar DeRozan,2015,0,0,14,2.9,73.0,Turnaround Fadeaway shot,7,6.7
LaMarcus Aldridge,2015,1,0,12,2.7,81.0,Turnaround Fadeaway shot,2,3.2
Reggie Jackson,2015,0,0,17,3.9,75.0,Turnaround Fadeaway shot,6,7.9
Kevin Garnett,2015,0,0,15,3.7,81.0,Turnaround Fadeaway shot,0,1.1
Kobe Bryant,2015,0,0,15,2.7,75.0,Turnaround Fadeaway shot,4,4.7
DeMar DeRozan,2015,1,0,11,5.5,79.0,Turnaround Fadeaway shot,1,1.8
Arron Afflalo,2015,0,0,16,0.3,75.0,Turnaround Fadeaway shot,8,9.4
Channing Frye,2015,1,0,12,4.4,80.0,Turnaround Fadeaway shot,2,3.4
Markieff Morris,2015,1,0,13,2.2,78.0,Turnaround Fadeaway shot,0,1.8
Arron Afflalo,2015,1,0,11,3.1,78.0,Turnaround Fadeaway shot,4,4.6
Arron Afflalo,2015,1,0,16,3.3,78.0,Turnaround Fadeaway shot,4,4.9
